CompanyName-fss,CompanyCode-fss,Sector,SubSector,Industry,Region,Ticker,Status,ListStatus,SPCIQ_ID,link_score,CompanyName-sp,Country
"Dominari Holdings, Inc.",BIOSPH,Healthcare,Biotech & Research,Scientific Research Services,USA,DOMH,A,L,255115,100.0,Dominari Holdings Inc.,United States
"Actinium Pharmaceuticals, Inc.",CACTVI,Healthcare,Pharmaceuticals,Biopharmaceuticals,USA,ATNM,A,L,7845787,100.0,"Actinium Pharmaceuticals, Inc.",United States
"Nexteligent Holdings, Inc.",DRSQIT,Healthcare,Other Healthcare,Healthcare Information Technologies,USA,NXGT,A,L,594095822,100.0,"Nexteligent Holdings, Inc.",United States
"Talkspace, Inc.",GEIBJU,Healthcare,Healthcare Services,Mental Healthcare,USA,TALK,A,L,208242260,100.0,"Talkspace, Inc.",United States
"Advanced BioMedical Technologies, Inc.",GTRMCP,Healthcare,Medical Devices,Medical Equipment/Supplies,USA,ABMT,A,L,52002862,100.0,"Advanced BioMedical Technologies, Inc.",United States
"IN8bio, Inc.",INCYST,Healthcare,Biotech & Research,Biological Therapy,USA,INAB,A,L,556676116,100.0,"IN8bio, Inc.",United States
"PC Group, Inc.",LBIO,Healthcare,Medical Devices,Medical Equipment/Supplies,USA,PCGR,A,L,283970,100.0,"PC Group, Inc.",United States
"Lexeo Therapeutics, Inc.",LEXETH,Healthcare,Biotech & Research,Genomics,USA,LXEO,A,L,625814286,100.0,"Lexeo Therapeutics, Inc.",United States
DarioHealth Corp.,LSYIOB,Healthcare,Medical Devices,Medical Equipment/Supplies,USA,DRIO,A,L,142428380,100.0,DarioHealth Corp.,United States
"Ceres Ventures, Inc.",MEDTCK,Healthcare,Pharmaceuticals,Pharmaceuticals,USA,CEVE,A,L,145624025,100.0,"Ceres Ventures, Inc.",United States
"Protagenic Therapeutics, Inc.",MILLBK,Healthcare,Pharmaceuticals,Drug Discovery/Development,USA,PTIX,A,L,1886236531,100.0,"Protagenic Therapeutics, Inc.",United States
MeiraGTx Holdings Plc,MIOIGN,Healthcare,Biotech & Research,Genomics,USA,MGTX,A,L,404780252,100.0,MeiraGTx Holdings plc,United States
"Myrexis, Inc.",MYRPHI,Healthcare,Pharmaceuticals,Biopharmaceuticals,USA,MYRX,A,L,12218151,100.0,"Myrexis, Inc.",United States
"Adagio Medical Holdings, Inc.",NPUUJY,Healthcare,Medical Devices,Medical Devices/Apparatus,USA,ADGM,A,L,142500222,100.0,"Adagio Medical Holdings, Inc.",United States
"Odonate, Inc.",ODTHEL,Healthcare,Pharmaceuticals,Cancer Drugs,USA,ODTC,A,L,541399578,100.0,"Odonate, Inc.",United States
"Ovid Therapeutics, Inc.",OVDTI,Healthcare,Pharmaceuticals,Pharmaceuticals,USA,OVID,A,L,288870432,100.0,Ovid Therapeutics Inc.,United States
Pfizer Inc.,PFIZ,Healthcare,Pharmaceuticals,Biopharmaceuticals,USA,PFE,A,L,162270,100.0,Pfizer Inc.,United States
"Protara Therapeutics, Inc.",PRTTHL,Healthcare,Pharmaceuticals,Biopharmaceuticals,USA,TARA,A,L,545890808,100.0,"Protara Therapeutics, Inc.",United States
"PAVmed, Inc.",PZUSTC,Healthcare,Medical Devices,Medical Equipment/Supplies,USA,PAVM,A,L,277974005,100.0,PAVmed Inc.,United States
"HOOKIPA Pharma, Inc.",QFCZNS,Healthcare,Pharmaceuticals,Biopharmaceuticals,USA,HOOK,A,L,571641905,100.0,HOOKIPA Pharma Inc.,United States
"Acurx Pharmaceuticals, Inc.",QFJFSV,Healthcare,Pharmaceuticals,Antibiotics,USA,ACXP,A,L,558025934,100.0,"Acurx Pharmaceuticals, Inc.",United States
"SELLAS Life Sciences Group, Inc.",RXIPHA,Healthcare,Pharmaceuticals,Biopharmaceuticals,USA,SLS,A,L,262231850,100.0,"SELLAS Life Sciences Group, Inc.",United States
"SIGA Technologies, Inc.",SIGNAP,Healthcare,Pharmaceuticals,Pharmaceuticals,USA,SIGA,A,L,370941,100.0,"SIGA Technologies, Inc.",United States
"Syndax Pharmaceuticals, Inc.",SYNDAP,Healthcare,Pharmaceuticals,Cancer Drugs,USA,SNDX,A,L,27240138,100.0,"Syndax Pharmaceuticals, Inc.",United States
Anavex Life Sciences Corp.,THRPRI,Healthcare,Pharmaceuticals,Biopharmaceuticals,USA,AVXL,A,L,13580387,100.0,Anavex Life Sciences Corp.,United States
"Immunovant, Inc.",TOUJRL,Healthcare,Pharmaceuticals,Biopharmaceuticals,USA,IMVT,A,L,592774643,100.0,"Immunovant, Inc.",United States
"Intelligent Bio Solutions, Inc.",TTCZZH,Healthcare,Medical Devices,Medical Diagnostic Equipment/Supplies,USA,INBS,A,L,578948353,100.0,Intelligent Bio Solutions Inc.,United States
"Cell Source, Inc.",TTSEEZ,Healthcare,Biotech & Research,Biological Therapy,USA,CLCS,A,L,253239075,100.0,"Cell Source, Inc.",United States
"Immunic, Inc.",VTLTI,Healthcare,Pharmaceuticals,Biopharmaceuticals,USA,IMUX,A,L,403013221,100.0,"Immunic, Inc.",United States
"Brainstorm Cell Therapeutics, Inc.",WITHNC,Healthcare,Biotech & Research,Stem Cell Research,USA,BCLI,A,L,9048922,100.0,Brainstorm Cell Therapeutics Inc.,United States
"Oscar Health, Inc.",WZHMSJ,Healthcare,Health Insurance,Health/Medical Insurance,USA,OSCR,A,L,246247134,100.0,"Oscar Health, Inc.",United States
"DocGo, Inc.",YFLZTY,Healthcare,Healthcare Services,Telehealth/Telemedicine Services,USA,DCGO,A,L,556150306,100.0,DocGo Inc.,United States
"Dianthus Therapeutics, Inc.",YLWDSJ,Healthcare,Biotech & Research,Biological Therapy,USA,DNTH,A,L,631649032,100.0,"Dianthus Therapeutics, Inc.",United States
"Schrödinger, Inc.",ZBSNNG,Healthcare,Pharmaceuticals,Drug Discovery/Development,USA,SDGR,A,L,517729,100.0,"Schrödinger, Inc.",United States
"Nuvation Bio, Inc.",ZIETPW,Healthcare,Pharmaceuticals,Biopharmaceuticals,USA,NUVB,A,L,639036735,100.0,Nuvation Bio Inc.,United States
Positron Corp.,POSIT,Healthcare,Medical Devices,Medical Equipment/Supplies,USA,POSC,A,L,33154,100.0,Positron Corporation,United States
Vaso Corp.,FMPI,Healthcare,Medical Devices,Medical Equipment/Supplies,USA,VASO,A,L,318383,100.0,Vaso Corporation,United States
"Cognition Therapeutics, Inc.",CQBCNE,Healthcare,Pharmaceuticals,Biopharmaceuticals,USA,CGTX,A,L,39366358,100.0,"Cognition Therapeutics, Inc.",United States
"Teladoc Health, Inc.",TELADO,Healthcare,Other Healthcare,Doctors/Physicians,USA,TDOC,A,L,22548461,100.0,"Teladoc Health, Inc.",United States
"Delcath Systems, Inc.",DLCTST,Healthcare,Medical Devices,Medical Equipment/Supplies,USA,DCTH,A,L,598622,100.0,"Delcath Systems, Inc.",United States
"Evome Medical Technologies, Inc.",CRYSQC,Healthcare,Medical Devices,Medical Devices/Apparatus,USA,EVMT,A,L,1765934154,100.0,Invesco Electric Vehicle Metals Commodity Strategy No K-1 ETF,United States
"Prestige Consumer Healthcare, Inc.",PBRAND,Healthcare,Pharmaceuticals,Over-the-counter Drugs,USA,PBH,A,L,10969688,100.0,Prestige Consumer Healthcare Inc.,United States
"Regeneron Pharmaceuticals, Inc.",REGPH,Healthcare,Pharmaceuticals,Biopharmaceuticals,USA,REGN,A,L,33715,100.0,"Regeneron Pharmaceuticals, Inc.",United States
"PaxMedica, Inc.",WTLOCJ,Healthcare,Pharmaceuticals,Biopharmaceuticals,USA,PXMD,A,L,674487257,100.0,"PaxMedica, Inc.",United States
Natur International Corp.,FUTUH,Healthcare,Healthcare Services,Home Healthcare Services,USA,NTRU,A,L,535726906,100.0,Natur International Corp.,Netherlands
"Labcorp Holdings, Inc.",NHLABS,Healthcare,Other Healthcare,Medical Laboratory Services,USA,LH,A,L,30643,100.0,Labcorp Holdings Inc.,United States
"Heron Therapeutics, Inc.",APOLYM,Healthcare,Pharmaceuticals,Dermatological Treatments,USA,HRTX,A,L,24366,100.0,"Heron Therapeutics, Inc.",United States
"Dentsply Sirona, Inc.",GDXC,Healthcare,Medical Devices,Medical Equipment/Supplies,USA,XRAY,A,L,27504,100.0,DENTSPLY SIRONA Inc.,United States
"Premier, Inc.",PRMHA,Healthcare,Healthcare Services,Healthcare Support Services,USA,PINC,A,L,705287,100.0,"Premier, Inc.",United States
"BioCryst Pharmaceuticals, Inc.",BIOCST,Healthcare,Pharmaceuticals,Biopharmaceuticals,USA,BCRX,A,L,25594,100.0,"BioCryst Pharmaceuticals, Inc.",United States
"Bioventus, Inc.",OEVFLE,Healthcare,Medical Devices,Medical Equipment/Supplies,USA,BVS,A,L,154172707,100.0,Bioventus Inc.,United States
"IQVIA Holdings, Inc.",QUINTL,Healthcare,Healthcare Services,Healthcare Support Services,USA,IQV,A,L,137473239,100.0,IQVIA Holdings Inc.,United States
"Fortrea Holdings, Inc.",ZLJITJ,Healthcare,Medical Devices,Diagnostic/Medical Research Services,USA,FTRE,A,L,1793665465,100.0,Fortrea Holdings Inc.,United States
"vTv Therapeutics, Inc.",TRASTP,Healthcare,Pharmaceuticals,Pharmaceuticals,USA,VTVT,A,L,304063261,100.0,vTv Therapeutics Inc.,United States
"TG Therapeutics, Inc.",ATLPHM,Healthcare,Pharmaceuticals,Biopharmaceuticals,USA,TGTX,A,L,143627354,100.0,"TG Therapeutics, Inc.",United States
Liquidia Corp.,LIQTE,Healthcare,Pharmaceuticals,Drug Discovery/Development,USA,LQDA,A,L,22761611,100.0,Liquidia Corporation,United States
Sotera Health Co.,STERIG,Healthcare,Medical Devices,Medical Equipment/Supplies,USA,SHC,A,L,34781,100.0,Sotera Health Company,United States
Chemed Corp.,CHEMC,Healthcare,Healthcare Services,Healthcare Provision,USA,CHE,A,L,260583,100.0,Chemed Corporation,United States
"Medpace Holdings, Inc.",MEDPAI,Healthcare,Other Healthcare,Medical Research Services,USA,MEDP,A,L,260345878,100.0,"Medpace Holdings, Inc.",United States
"Innoveren Scientific, Inc.",MEOVEQ,Healthcare,Medical Devices,Medical Equipment/Supplies,USA,IVRN,A,L,586895021,100.0,Innoveren Scientific Inc.,United States
"Abeona Therapeutics, Inc.",CHMC,Healthcare,Pharmaceuticals,Biopharmaceuticals,USA,ABEO,A,L,360935,100.0,Abeona Therapeutics Inc.,United States
"Protokinetix, Inc.",RJVNTW,Healthcare,Pharmaceuticals,Biopharmaceuticals,USA,PKTX,A,L,7714747,100.0,"ProtoKinetix, Incorporated",United States
"Wellstar International, Inc.",WLSRIN,Healthcare,Medical Devices,Medical Equipment/Supplies,USA,WLSI,A,L,13376599,100.0,"Wellstar International, Inc.",United States
"Nanologix, Inc.",INFBIO,Healthcare,Medical Devices,Medical Diagnostic Equipment/Supplies,USA,NNLX,A,L,974025,100.0,"NanoLogix, Inc.",United States
"AtriCure, Inc.",ATRICU,Healthcare,Medical Devices,Medical Devices/Apparatus,USA,ATRC,A,L,901985,100.0,"AtriCure, Inc.",United States
"Rising Biosciences, Inc.",EVNGST,Healthcare,Pharmaceuticals,Drug Discovery/Development,USA,RBII,A,L,421505138,100.0,"Rising BioSciences, Inc.",United States
"Agilon Health, Inc.",AGLNHI,Healthcare,Other Healthcare,Doctors/Physicians,USA,AGL,A,L,412327965,100.0,"agilon health, inc.",United States
"PD-Rx Pharmaceuticals, Inc.",PDRXP,Healthcare,Pharmaceuticals,Pharmaceuticals,USA,PDRX,A,L,1465048,100.0,"PD-Rx Pharmaceuticals, Inc.",United States
Elinx Corp.,FUECOA,Healthcare,Healthcare Services,Healthcare Support Services,USA,ELNX,A,L,276443403,100.0,Elinx Corp.,United States
"Hypertension Diagnostics, Inc.",HYPTEN,Healthcare,Medical Devices,Medical Equipment/Supplies,USA,HDII,A,L,389709,100.0,"Hypertension Diagnostics, Inc.",Canada
Hiru Corp.,AMFP,Healthcare,Pharmaceuticals,Pharmaceuticals,USA,HIRU,A,L,228652,100.0,Ameerex Corporation,United States
Eastgate Biotech Corp.,EGTAQC,Healthcare,Pharmaceuticals,Pharmaceuticals,USA,ETBI,A,L,3599877,100.0,Eastgate Biotech Corp.,Canada
"Easton Pharmaceuticals, Inc.",LAMPRM,Healthcare,Pharmaceuticals,Natural/Alternative Drugs,USA,EAPH,A,L,791963,100.0,Parallel Industries Inc.,Canada
PSYC Corp.,INDGMT,Healthcare,Pharmaceuticals,Neuroactive/Psychotropic Drugs,USA,PSYC,A,L,426724992,100.0,PSYC Corporation,United States
Longport  Inc.,LONPRT,Healthcare,Medical Devices,Medical Equipment/Supplies,USA,LPTI,A,L,1258080,100.0,"Longport, Inc.",United States
"Globus Medical, Inc.",GMEDNN,Healthcare,Medical Devices,Medical Equipment/Supplies,USA,GMED,A,L,8793244,100.0,"Globus Medical, Inc.",United States
"Larimar Therapeutics, Inc.",ZAFGEN,Healthcare,Pharmaceuticals,Pharmaceuticals,USA,LRMR,A,L,572350487,100.0,"Larimar Therapeutics, Inc.",United States
"Healthcare Services Group, Inc.",HESER,Healthcare,Healthcare Services,Healthcare Support Services,USA,HCSG,A,L,277289,100.0,"Healthcare Services Group, Inc.",United States
"OraSure Technologies, Inc.",ETOPE,Healthcare,Medical Devices,Medical Equipment/Supplies,USA,OSUR,A,L,540470,100.0,"OraSure Technologies, Inc.",United States
"Viatris, Inc.",VUAWIM,Healthcare,Pharmaceuticals,Generic/Biosimilar Drugs,USA,VTRS,A,L,290203,100.0,Viatris Inc.,United States
"Trevena, Inc.",TVAINC,Healthcare,Pharmaceuticals,Biopharmaceuticals,USA,TRVN,A,L,41390678,100.0,"Trevena, Inc.",United States
"Life Stem Genetics, Inc.",MIMDYC,Healthcare,Biotech & Research,Biological Therapy,USA,LIFS,A,L,245480505,100.0,Life Stem Genetics Inc.,United States
"West Pharmaceutical Services, Inc.",WST,Healthcare,Medical Devices,Medical Equipment/Supplies,USA,WST,A,L,313784,100.0,"West Pharmaceutical Services, Inc.",United States
"Universal Health Services, Inc.",UHSIB,Healthcare,Healthcare Services,Hospital Care,USA,UHS,A,L,36040,100.0,"Universal Health Services, Inc.",United States
"Savara, Inc.",BIOWST,Healthcare,Pharmaceuticals,Biopharmaceuticals,USA,SVRA,A,L,59211637,100.0,Savara Inc.,United States
"NexGel, Inc.",NXGLIU,Healthcare,Pharmaceuticals,Drug Delivery Systems,USA,NXGL,A,L,315008071,100.0,"NEXGEL, Inc.",United States
"Galera Therapeutics, Inc.",ITKDMR,Healthcare,Pharmaceuticals,Biopharmaceuticals,USA,GRTX,A,L,225098093,100.0,"Galera Therapeutics, Inc.",United States
"Annovis Bio, Inc.",NPNZVH,Healthcare,Pharmaceuticals,Pharmaceuticals,USA,ANVS,A,L,622711087,100.0,"Annovis Bio, Inc.",United States
"Neuronetics, Inc.",NRNTCI,Healthcare,Medical Devices,Medical Devices/Apparatus,USA,STIM,A,L,3177427,100.0,"Neuronetics, Inc.",United States
"TELA Bio, Inc.",TBIOI,Healthcare,Biotech & Research,Biological Therapy,USA,TELA,A,L,225019977,100.0,"TELA Bio, Inc.",United States
Select Medical Holdings Corp.,SLCTM,Healthcare,Healthcare Services,Hospital Care,USA,SEM,A,L,23873120,100.0,Select Medical Holdings Corporation,United States
"GSRX Industries, Inc.",IAUSPK,Healthcare,Pharmaceuticals,Natural/Alternative Drugs,USA,GSRX,A,L,431093982,100.0,GSRX Industries Inc.,United States
"Orchestra Biomed Holdings, Inc.",CQYPJA,Healthcare,Medical Devices,Medical Devices/Apparatus,USA,OBIO,A,L,570315390,100.0,"Orchestra BioMed Holdings, Inc.",United States
"Forian, Inc.",SKWRZZ,Healthcare,Other Healthcare,Healthcare Information Technologies,USA,FORA,A,L,654521281,100.0,Forian Inc.,United States
"Arrivent BioPharma, Inc.",ARRVBI,Healthcare,Pharmaceuticals,Biopharmaceuticals,USA,AVBP,A,L,1671738162,100.0,"ArriVent BioPharma, Inc.",United States
"Century Therapeutics, Inc.",AAHTWY,Healthcare,Biotech & Research,Biological Therapy,USA,IPSC,A,L,626518430,100.0,"Century Therapeutics, Inc.",United States
"Cabaletta Bio, Inc.",CBLTTB,Healthcare,Biotech & Research,Biological Therapy,USA,CABA,A,L,590735322,100.0,"Cabaletta Bio, Inc.",United States
"Context Therapeutics, Inc.",CDWUSM,Healthcare,Biotech & Research,Biological Therapy,USA,CNTX,A,L,408000800,100.0,Context Therapeutics Inc.,United States
"Carisma Therapeutics, Inc.",ELVNBI,Healthcare,Biotech & Research,Biological Therapy,USA,CARM,A,L,433272951,100.0,"Carisma Therapeutics, Inc.",United States
"Lipella Pharmaceuticals, Inc.",KPABNS,Healthcare,Pharmaceuticals,Biopharmaceuticals,USA,LIPO,A,L,35907207,100.0,Lipella Pharmaceuticals Inc.,United States
"Harmony Biosciences Holdings, Inc.",GVSJYK,Healthcare,Pharmaceuticals,Pharmaceuticals,USA,HRMY,A,L,679038073,100.0,"Harmony Biosciences Holdings, Inc.",United States
AdaptHealth Corp.,ZKPHKD,Healthcare,Medical Devices,Medical Equipment/Supplies,USA,AHCO,A,L,628604936,100.0,AdaptHealth Corp.,United States
"Mineralys Therapeutics, Inc.",QDMHKM,Healthcare,Pharmaceuticals,Pharmaceuticals,USA,MLYS,A,L,710468587,100.0,"Mineralys Therapeutics, Inc.",United States
"Windtree Therapeutics, Inc.",ANSANI,Healthcare,Pharmaceuticals,Pharmaceuticals,USA,WINT,A,L,27638,100.0,"Windtree Therapeutics, Inc.",United States
"Aclaris Therapeutics, Inc.",ACLRTH,Healthcare,Pharmaceuticals,Pharmaceuticals,USA,ACRS,A,L,216879819,100.0,"Aclaris Therapeutics, Inc.",United States
Escalon Medical Corp.,INTSUR,Healthcare,Medical Devices,Medical Equipment/Supplies,USA,ESMC,A,L,28223,100.0,Escalon Medical Corp.,United States
"Teleflex, Inc.",TFLECS,Healthcare,Medical Devices,Medical Equipment/Supplies,USA,TFX,A,L,307430,100.0,Teleflex Incorporated,United States
"Verrica Pharmaceuticals, Inc.",SVOYIA,Healthcare,Pharmaceuticals,Dermatological Treatments,USA,VRCA,A,L,319720251,100.0,Verrica Pharmaceuticals Inc.,United States
"Madrigal Pharmaceuticals, Inc.",SYNTPC,Healthcare,Pharmaceuticals,Cancer Drugs,USA,MDGL,A,L,144939852,100.0,"Madrigal Pharmaceuticals, Inc.",United States
"Concentra Group Holdings Parent, Inc.",CGRHPA,Healthcare,Healthcare Services,Outpatient Care,USA,CON,A,L,1884847541,100.0,"Concentra Group Holdings Parent, Inc.",United States
Stem Cell Authority Ltd.,FVNINE,Healthcare,Healthcare Services,Healthcare Support Services,USA,SCAL,A,L,7757300,100.0,"Stem Cell Authority, Ltd.",United States
Arem Pacific Corp.,CNLSVD,Healthcare,Healthcare Services,Outpatient Care,USA,ARPC,A,L,3174465,100.0,Arem Pacific Corporation,Australia
"Xcelerate, Inc.",STIRES,Healthcare,Dental & Vision,Dental Care,USA,XCRT,A,L,3168421,100.0,Xcelerate Inc.,United States
"Vynleads, Inc.",KTSEJC,Healthcare,Healthcare Services,Healthcare Provision,USA,VYND,A,L,582740162,100.0,"Vynleads, Inc.",United States
"Revium Recovery, Inc.",FNCSMN,Healthcare,Healthcare Services,Mental Healthcare,USA,RVRC,A,L,3110684,100.0,Revium Rx.,Israel
American Medical Technologies  Inc.,AMDELI,Healthcare,Medical Devices,Medical Devices/Apparatus,USA,ADLI,A,L,315674,100.0,American Medical Technologies Inc.,United States
"Brookdale Senior Living, Inc.",BSLIVI,Healthcare,Healthcare Services,Residential Care,USA,BKD,A,L,23500974,100.0,Brookdale Senior Living Inc.,United States
"Surgery Partners, Inc.",SRGRPZ,Healthcare,Healthcare Services,Outpatient Care,USA,SGRY,A,L,35623987,100.0,"Surgery Partners, Inc.",United States
"Acadia Healthcare Co., Inc.",ACDHLC,Healthcare,Other Healthcare,Doctors/Physicians,USA,ACHC,A,L,26259736,100.0,"Acadia Healthcare Company, Inc.",United States
"Community Health Systems, Inc.",CHSIHO,Healthcare,Healthcare Services,Hospital Care,USA,CYH,A,L,26782,100.0,"Community Health Systems, Inc.",United States
"IMAC Holdings, Inc.",MMCVXQ,Healthcare,Healthcare Services,Outpatient Care,USA,BACK,A,L,549501185,100.0,"IMAC Holdings, Inc.",United States
"Premier Biomedical, Inc.",PXWTB,Healthcare,Pharmaceuticals,Drug Discovery/Development,USA,BIEI,A,L,128680911,100.0,"Premier Biomedical, Inc.",United States
"Provectus Biopharmaceuticals, Inc.",SPHMC,Healthcare,Pharmaceuticals,Pharmaceuticals,USA,PVCT,A,L,2336891,100.0,"Provectus Biopharmaceuticals, Inc.",United States
National HealthCare Corp.,NHEAL,Healthcare,Healthcare Services,Residential Care,USA,NHC,A,L,31869,100.0,National HealthCare Corporation,United States
"Harrow, Inc.",BYWRIN,Healthcare,Pharmaceuticals,Pharmaceuticals,USA,HROW,A,L,21993612,100.0,"Harrow, Inc.",United States
"HCA Healthcare, Inc.",COLHSP,Healthcare,Healthcare Services,Hospital Care,USA,HCA,A,L,261825,100.0,"HCA Healthcare, Inc.",United States
"Cumberland Pharmaceuticals, Inc.",CUMBPI,Healthcare,Pharmaceuticals,Pharmaceuticals,USA,CPIX,A,L,25240322,100.0,Cumberland Pharmaceuticals Inc.,United States
"HealthStream, Inc.",HLTSTR,Healthcare,Healthcare Services,Healthcare Support Services,USA,HSTM,A,L,90442,100.0,"HealthStream, Inc.",United States
Daxor Corp.,DAXR,Healthcare,Medical Devices,Medical Equipment/Supplies,USA,DXR,A,L,265888,100.0,Daxor Corporation,United States
"Enzolytics, Inc.",FLCMDS,Healthcare,Pharmaceuticals,Vaccines,USA,ENZC,A,L,42996625,100.0,"Enzolytics, Inc.",United States
"Monogram Technologies, Inc.",BBMFGI,Healthcare,Medical Devices,Orthopedic/Prosthetic Implants/Devices,USA,MGRM,A,L,428728297,100.0,Monogram Technologies Inc.,United States
"eHealth, Inc.",EHEAIN,Healthcare,Health Insurance,Health/Medical Insurance,USA,EHTH,A,L,27933,100.0,"eHealth, Inc.",United States
"Natera, Inc.",GENSEN,Healthcare,Medical Devices,Diagnostic/Medical Research Services,USA,NTRA,A,L,27603970,100.0,"Natera, Inc.",United States
"Genprex, Inc.",GNPRXI,Healthcare,Pharmaceuticals,Biopharmaceuticals,USA,GNPX,A,L,225557674,100.0,"Genprex, Inc.",United States
"Shattuck Labs, Inc.",HEMKLQ,Healthcare,Biotech & Research,Biological Therapy,USA,STTK,A,L,378179277,100.0,"Shattuck Labs, Inc.",United States
Indoor Harvest Corp.,JSCQMR,Healthcare,Pharmaceuticals,Natural/Alternative Drugs,USA,INQD,A,L,238627039,100.0,Indoor Harvest Corp.,United States
"Bio-Path Holdings, Inc.",OGDGLF,Healthcare,Pharmaceuticals,Cancer Drugs,USA,BPTH,A,L,37512626,100.0,"Bio-Path Holdings, Inc.",United States
"Verde Science, Inc.",AVOEPK,Healthcare,Pharmaceuticals,Natural/Alternative Drugs,USA,VRCI,A,L,33494552,100.0,"Verde Science, Inc.",United States
"Sonida Senior Living, Inc.",CAPSEN,Healthcare,Healthcare Services,Residential Care,USA,SNDA,A,L,370279,100.0,"Sonida Senior Living, Inc.",United States
"Lantern Pharma, Inc.",LNTPHI,Healthcare,Pharmaceuticals,Biopharmaceuticals,USA,LTRN,A,L,271124062,100.0,Lantern Pharma Inc.,United States
Tenet Healthcare Corp.,NME,Healthcare,Healthcare Services,Hospital Care,USA,THC,A,L,107911,100.0,Tenet Healthcare Corporation,United States
"Mangoceuticals, Inc.",ONCPFV,Healthcare,Pharmaceuticals,Pharmaceuticals,USA,MGRX,A,L,1787930606,100.0,"Mangoceuticals, Inc.",United States
"Forte Biosciences, Inc.",TCGNIN,Healthcare,Pharmaceuticals,Biopharmaceuticals,USA,FBRX,A,L,594626683,100.0,"Forte Biosciences, Inc.",United States
"Enhabit, Inc.",VQLNJU,Healthcare,Healthcare Services,Hospice Care,USA,EHAB,A,L,667880480,100.0,"Enhabit, Inc.",United States
"Instil Bio, Inc.",YJCDTI,Healthcare,Biotech & Research,Biological Therapy,USA,TIL,A,L,638929728,100.0,"Instil Bio, Inc.",United States
"Omnicell, Inc.",OMNCEL,Healthcare,Other Healthcare,Healthcare Information Technologies,USA,OMCL,A,L,32401,100.0,"Omnicell, Inc.",United States
"Sanara MedTech, Inc.",TWIFZ,Healthcare,Pharmaceuticals,Pharmaceuticals,USA,SMTI,A,L,944412,100.0,Sanara MedTech Inc.,United States
"Castle Biosciences, Inc.",CASBIO,Healthcare,Medical Devices,Diagnostic/Therapeutic Devices,USA,CSTL,A,L,60295846,100.0,"Castle Biosciences, Inc.",United States
Addus HomeCare Corp.,ADDUHI,Healthcare,Healthcare Services,Home Healthcare Services,USA,ADUS,A,L,1108195,100.0,Addus HomeCare Corporation,United States
"Anthera Pharmaceuticals, Inc.",APIHH,Healthcare,Pharmaceuticals,Biopharmaceuticals,USA,ANTH,A,L,20805580,100.0,"Anthera Pharmaceuticals, Inc.",United States
"PickleJar Entertainment Group, Inc.",AVRNOB,Healthcare,Healthcare Services,Healthcare Provision,USA,PKLE,A,L,1679947875,100.0,"PickleJar Entertainment Group, Inc.",United States
"Burzynski Research Institute, Inc.",BURZKY,Healthcare,Pharmaceuticals,Biopharmaceuticals,USA,BZYR,A,L,3103438,100.0,"Burzynski Research Institute, Inc.",United States
Movement Industries Corp.,CHYTRC,Healthcare,Other Healthcare,Healthcare Information Technologies,USA,MVNT,A,L,2143815,100.0,Movement Industries Corporation,United States
"Alaunos Therapeutics, Inc.",ESYWEB,Healthcare,Pharmaceuticals,Biopharmaceuticals,USA,TCRT,A,L,11686323,100.0,"Alaunos Therapeutics, Inc.",United States
"Carepay, Inc.",GLDMPL,Healthcare,Other Healthcare,Healthcare Information Technologies,USA,SOFE,A,L,985897,100.0,"SOAFEE, Inc.",United States
"Plus Therapeutics, Inc.",MCPORE,Healthcare,Biotech & Research,Biological Therapy,USA,PSTV,A,L,264193,100.0,"Plus Therapeutics, Inc.",United States
"Moleculin Biotech, Inc.",MLCLBZ,Healthcare,Pharmaceuticals,Cancer Drugs,USA,MBRX,A,L,320105606,100.0,"Moleculin Biotech, Inc.",United States
"Nutex Health, Inc.",NTXHL,Healthcare,Healthcare Services,Hospital Care,USA,NUTX,A,L,705789927,100.0,Nutex Health Inc.,United States
"Nexalin Technology, Inc.",NXLNTI,Healthcare,Healthcare Services,Mental Healthcare,USA,NXL,A,L,1763227626,100.0,"Nexalin Technology, Inc.",United States
"Nuo Therapeutics, Inc.",SBPLMR,Healthcare,Pharmaceuticals,Biopharmaceuticals,USA,AURX,A,L,415042,100.0,"Nuo Therapeutics, Inc.",United States
"U.S. Physical Therapy, Inc.",USPHYT,Healthcare,Healthcare Services,Outpatient Care,USA,USPH,A,L,326272,100.0,"U.S. Physical Therapy, Inc.",United States
"CNS Pharmaceuticals, Inc.",UWSEJF,Healthcare,Pharmaceuticals,Pharmaceuticals,USA,CNSP,A,L,555951193,100.0,"CNS Pharmaceuticals, Inc.",United States
Panamera Holdings Corp.,XPANAM,Healthcare,Healthcare Services,Healthcare Support Services,USA,PHCI,A,L,269088471,100.0,Panamera Holdings Corporation,United States
"FibroBiologics, Inc.",YILYXL,Healthcare,Biotech & Research,Biological Therapy,USA,FBLG,A,L,1758633149,100.0,"FibroBiologics, Inc.",United States
biote Corp.,UKQBRZ,Healthcare,Pharmaceuticals,Hormone Products,USA,BTMD,A,L,1761348473,100.0,biote Corp.,United States
"Anebulo Pharmaceuticals, Inc.",CMKBNQ,Healthcare,Pharmaceuticals,Drug Discovery/Development,USA,ANEB,A,L,673614867,100.0,"Anebulo Pharmaceuticals, Inc.",United States
